"points","all_attributes","day_period_nswprice_nswdemand","day_period_nswprice_vicprice","day_period_nswprice_vicdemand","day_period_nswprice_transfer","day_period_nswdemand_vicprice","day_period_nswdemand_vicdemand","day_period_nswdemand_transfer","day_period_vicprice_vicdemand","day_period_vicprice_transfer","day_period_vicdemand_transfer","day_nswprice_nswdemand_vicprice","day_nswprice_nswdemand_vicdemand","day_nswprice_nswdemand_transfer","day_nswprice_vicprice_vicdemand","day_nswprice_vicprice_transfer","day_nswprice_vicdemand_transfer","day_nswdemand_vicprice_vicdemand","day_nswdemand_vicprice_transfer","day_nswdemand_vicdemand_transfer","day_vicprice_vicdemand_transfer","period_nswprice_nswdemand_vicprice","period_nswprice_nswdemand_vicdemand","period_nswprice_nswdemand_transfer","period_nswprice_vicprice_vicdemand","period_nswprice_vicprice_transfer","period_nswprice_vicdemand_transfer","period_nswdemand_vicprice_vicdemand","period_nswdemand_vicprice_transfer","period_nswdemand_vicdemand_transfer","period_vicprice_vicdemand_transfer","nswprice_nswdemand_vicprice_vicdemand","nswprice_nswdemand_vicprice_transfer","nswprice_nswdemand_vicdemand_transfer","nswprice_vicprice_vicdemand_transfer","nswdemand_vicprice_vicdemand_transfer"
"528","1.0000000000000002","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","0.8750000000000001","0.8750000000000001","0.8750000000000003","0.6041666666666667","0.6041666666666666","0.6041666666666667","0.6874999999999999","0.6874999999999998","0.6875","0.3958333333333333","0.5833333333333333","0.5833333333333333","0.5833333333333333","0.3958333333333333","0.47916666666666663"
"576","1.0","1.0000000000000002","1.0000000000000002","1.0","0.9999999999999998","1.0000000000000002","0.9999999999999999","1.0","1.0000000000000002","1.0","1.0000000000000002","1.0","1.0","1.0","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","0.6666666666666669","0.6666666666666666","0.6666666666666666","0.4791666666666667","0.4791666666666667","0.47916666666666674","0.5208333333333334","0.5208333333333334","0.5208333333333333","0.3125","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.4166666666666667","0.45833333333333337"
"624","0.9999999999999998","1.0000000000000002","1.0","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0000000000000002","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","0.9999999999999999","1.0","0.9999999999999999","1.0","0.6874999999999999","0.6874999999999999","0.6875","0.3125","0.3125","0.31250000000000006","0.6250000000000001","0.6250000000000001","0.625","0.20833333333333334","0.6666666666666667","0.6666666666666667","0.6666666666666667","0.25","0.6041666666666666"
"672","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","0.9999999999999998","1.0","1.0000000000000002","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0","0.5208333333333333","0.5208333333333333","0.5208333333333335","0.41666666666666663","0.4166666666666667","0.41666666666666663","0.3333333333333333","0.33333333333333337","0.3333333333333333","0.18750000000000003","0.41666666666666674","0.4166666666666667","0.41666666666666674","0.375","0.1875"
"720","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999997","1.0","1.0","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","0.9999999999999999","0.9999999999999999","0.24999999999999992","0.24999999999999994","0.24999999999999992","0.18749999999999997","0.18749999999999997","0.18749999999999997","0.2083333333333333","0.20833333333333331","0.20833333333333331","0.14583333333333331","0.25","0.25","0.25","0.18749999999999994","0.20833333333333337"
"768","0.9999999999999997","1.0","1.0","1.0","1.0","0.9999999999999998","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.9999999999999998","0.9999999999999998","0.9999999999999999","1.0","1.0","1.0","1.0","1.0000000000000002","1.0","1.0","1.0","1.0","0.6250000000000001","0.6249999999999999","0.625","0.5624999999999999","0.5624999999999999","0.5624999999999999","0.5","0.5","0.5","0.47916666666666663","0.5833333333333333","0.5833333333333333","0.5833333333333333","0.5208333333333334","0.4791666666666667"
"816","0.9999999999999997","0.9999999999999998","1.0000000000000002","1.0000000000000002","1.0000000000000002","0.9999999999999997","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","0.4791666666666667","0.4791666666666668","0.4791666666666667","0.4583333333333333","0.4583333333333333","0.4583333333333333","0.37500000000000006","0.375","0.375","0.33333333333333337","0.39583333333333337","0.39583333333333337","0.39583333333333337","0.33333333333333337","0.33333333333333326"
"864","1.0","0.9999999999999998","1.0","1.0000000000000002","1.0000000000000002","0.9999999999999999","1.0","1.0","1.0","1.0000000000000002","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.8333333333333333","0.8333333333333334","0.8333333333333331","0.5833333333333333","0.5833333333333334","0.5833333333333333","0.7499999999999999","0.7499999999999998","0.75","0.33333333333333337","0.7083333333333334","0.7083333333333333","0.7083333333333334","0.4166666666666667","0.5416666666666666"
"912","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0000000000000002","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.5208333333333334","0.5208333333333335","0.5208333333333334","0.43750000000000006","0.43750000000000006","0.43750000000000006","0.5","0.5","0.5","0.4166666666666667","0.27083333333333337","0.27083333333333337","0.27083333333333337","0.16666666666666669","0.27083333333333337"
"960","0.9999999999999999","0.9999999999999999","1.0","1.0","0.9999999999999999","0.9999999999999998","1.0","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.75","0.75","0.7500000000000001","0.5208333333333334","0.5208333333333334","0.5208333333333334","0.6875","0.6875","0.6875000000000001","0.45833333333333337","0.5833333333333334","0.5833333333333334","0.5833333333333334","0.20833333333333334","0.5833333333333334"
"1008","1.0","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999998","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","1.0","0.9999999999999998","1.0000000000000002","1.0","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999998","1.0","1.0","0.8749999999999999","0.875","0.8749999999999999","0.8333333333333333","0.8333333333333334","0.8333333333333333","0.7291666666666665","0.7291666666666666","0.7291666666666667","0.6250000000000001","0.8125","0.8125","0.8125","0.7916666666666666","0.6666666666666666"
"1056","0.9999999999999999","0.9999999999999998","1.0","1.0","1.0","0.9999999999999998","0.9999999999999998","0.9999999999999999","1.0","1.0","1.0","0.9999999999999998","1.0","1.0000000000000002","1.0","1.0","1.0","1.0","0.9999999999999999","1.0","1.0","0.35416666666666674","0.35416666666666663","0.35416666666666663","0.3333333333333333","0.33333333333333337","0.3333333333333333","0.20833333333333331","0.20833333333333331","0.2083333333333333","0.1875","0.3333333333333333","0.33333333333333337","0.3333333333333333","0.25","0.20833333333333331"
"1104","0.9999999999999997","0.9999999999999997","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999998","0.9999999999999997","0.9999999999999998","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","0.29166666666666663","0.2916666666666667","0.2916666666666667","0.20833333333333331","0.2083333333333333","0.20833333333333331","0.29166666666666663","0.29166666666666674","0.2916666666666667","0.1875","0.25","0.24999999999999997","0.25","0.10416666666666666","0.25000000000000006"
"1152","0.9999999999999998","0.9999999999999997","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999998","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","0.18750000000000003","0.18749999999999994","0.18749999999999994","0.06249999999999999","0.06249999999999999","0.06249999999999999","0.18749999999999997","0.18749999999999994","0.18749999999999997","0.0625","0.14583333333333331","0.14583333333333331","0.14583333333333331","0.0625","0.14583333333333337"
"1200","0.9999999999999999","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","0.9999999999999999","1.0","1.0","0.9999999999999999","1.0","1.0000000000000002","1.0000000000000002","1.0","0.7291666666666666","0.7291666666666666","0.7291666666666667","0.375","0.37500000000000006","0.375","0.6875","0.6875","0.6874999999999999","0.3541666666666667","0.6458333333333333","0.6458333333333333","0.6458333333333333","0.1041666666666667","0.5625"
"1248","0.9999999999999998","0.9999999999999998","0.9999999999999999","1.0","1.0","0.9999999999999999","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","1.0","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","0.5833333333333334","0.5833333333333334","0.5833333333333333","0.45833333333333337","0.45833333333333337","0.45833333333333337","0.5833333333333334","0.5833333333333335","0.5833333333333335","0.45833333333333337","0.37500000000000006","0.375","0.37500000000000006","0.08333333333333331","0.37500000000000006"
"1296","1.0","0.9999999999999998","1.0","0.9999999999999999","1.0","0.9999999999999998","1.0","1.0","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.6458333333333333","0.6458333333333334","0.6458333333333335","0.375","0.375","0.375","0.6249999999999999","0.6250000000000001","0.625","0.3125","0.47916666666666674","0.47916666666666674","0.4791666666666667","0.16666666666666669","0.45833333333333337"
"1344","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","1.0","0.9999999999999997","0.9999999999999998","0.9999999999999998","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","0.9999999999999999","1.0","1.0","0.47916666666666674","0.47916666666666674","0.47916666666666674","0.3541666666666667","0.3541666666666667","0.3541666666666667","0.3750000000000001","0.3750000000000001","0.37499999999999994","0.2708333333333333","0.3541666666666667","0.3541666666666667","0.35416666666666663","0.16666666666666663","0.2708333333333333"
"1392","1.0","1.0000000000000002","1.0","1.0","1.0","0.9999999999999999","1.0000000000000002","1.0000000000000002","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","0.4375","0.4375000000000001","0.4375000000000001","0.18749999999999997","0.1875","0.18749999999999997","0.37500000000000006","0.375","0.37499999999999994","0.125","0.3541666666666667","0.3541666666666667","0.35416666666666663","0.16666666666666669","0.27083333333333337"
"1440","0.9999999999999997","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0000000000000002","1.0000000000000002","0.9999999999999999","0.9999999999999998","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","0.9999999999999999","1.0","0.27083333333333326","0.2708333333333333","0.27083333333333337","0.08333333333333333","0.08333333333333334","0.08333333333333334","0.24999999999999997","0.25","0.24999999999999997","0.0625","0.22916666666666666","0.22916666666666666","0.22916666666666666","0.020833333333333356","0.20833333333333334"
"1488","0.9999999999999996","1.0000000000000002","1.0000000000000002","0.9999999999999999","0.9999999999999998","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.16666666666666666","0.16666666666666666","0.16666666666666669","0.10416666666666667","0.10416666666666666","0.10416666666666666","0.16666666666666663","0.16666666666666663","0.16666666666666663","0.08333333333333334","0.12499999999999999","0.12499999999999999","0.12499999999999999","0.08333333333333329","0.12499999999999999"
"1536","1.0","1.0","1.0000000000000002","1.0","0.9999999999999999","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0000000000000002","1.0","1.0","1.0","1.0","1.0","1.0","1.0000000000000002","1.0000000000000002","1.0","0.625","0.625","0.6250000000000001","0.3333333333333333","0.3333333333333333","0.33333333333333337","0.625","0.625","0.6249999999999999","0.3125","0.49999999999999994","0.49999999999999994","0.5","0.3125","0.5"
"1584","0.9999999999999996","0.9999999999999998","1.0","1.0","1.0","0.9999999999999998","0.9999999999999996","0.9999999999999997","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0000000000000002","1.0","1.0","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","0.45833333333333337","0.4583333333333334","0.45833333333333337","0.25","0.25","0.25000000000000006","0.4166666666666667","0.41666666666666674","0.4166666666666668","0.1875","0.37500000000000006","0.37500000000000006","0.37500000000000006","0.14583333333333334","0.375"
"1632","0.9999999999999998","0.9999999999999998","0.9999999999999999","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999998","0.9999999999999999","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999998","0.9999999999999997","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","0.5","0.5000000000000001","0.5","0.45833333333333337","0.45833333333333337","0.4583333333333334","0.35416666666666674","0.35416666666666674","0.35416666666666663","0.3333333333333333","0.35416666666666663","0.35416666666666663","0.35416666666666663","0.35416666666666663","0.3333333333333333"
"1680","0.9999999999999999","0.9999999999999997","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999998","1.0","1.0000000000000002","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","0.6874999999999999","0.6874999999999999","0.6875000000000001","0.3541666666666667","0.3541666666666667","0.3541666666666667","0.6458333333333333","0.6458333333333334","0.6458333333333331","0.25","0.6041666666666667","0.6041666666666667","0.6041666666666666","0.2916666666666667","0.5625"
"1728","0.9999999999999998","0.9999999999999996","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999998","1.0","1.0","1.0","1.0","1.0","0.9999999999999998","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","0.9999999999999999","1.0000000000000002","0.9999999999999999","0.43749999999999994","0.4375000000000001","0.4375000000000001","0.33333333333333337","0.3333333333333333","0.33333333333333337","0.2916666666666667","0.29166666666666663","0.2916666666666667","0.16666666666666666","0.375","0.37499999999999994","0.3750000000000001","0.29166666666666663","0.22916666666666669"
"1776","0.9999999999999999","0.9999999999999997","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.9999999999999999","1.0","1.0","0.4583333333333334","0.45833333333333354","0.45833333333333365","0.37500000000000006","0.375","0.375","0.3541666666666667","0.3541666666666667","0.3541666666666668","0.33333333333333337","0.3958333333333334","0.3958333333333334","0.3958333333333334","0.3333333333333333","0.35416666666666674"
"1824","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0000000000000002","1.0","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","0.47916666666666674","0.4791666666666667","0.4791666666666668","0.41666666666666663","0.41666666666666663","0.41666666666666663","0.14583333333333331","0.14583333333333331","0.14583333333333334","0.10416666666666666","0.4166666666666667","0.4166666666666667","0.4166666666666667","0.35416666666666663","0.12499999999999999"
"1872","0.9999999999999998","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999999","1.0000000000000002","0.9999999999999998","1.0000000000000002","1.0","1.0","1.0","1.0","1.0000000000000002","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","0.7291666666666666","0.7291666666666667","0.7291666666666666","0.4166666666666667","0.4166666666666667","0.4166666666666667","0.6458333333333334","0.6458333333333334","0.6458333333333331","0.3333333333333333","0.5416666666666666","0.5416666666666666","0.5416666666666667","0.18749999999999997","0.5208333333333334"
"1920","0.9999999999999998","0.9999999999999996","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999998","1.0","1.0","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","0.5416666666666666","0.5416666666666667","0.5416666666666667","0.41666666666666663","0.4166666666666667","0.4166666666666667","0.375","0.375","0.37500000000000006","0.22916666666666669","0.4375","0.4375","0.4375","0.3333333333333333","0.2916666666666667"
"1968","0.9999999999999999","0.9999999999999997","0.9999999999999999","0.9999999999999998","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","0.9999999999999999","1.0","0.9999999999999998","1.0","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0","0.7916666666666665","0.7916666666666665","0.7916666666666666","0.6458333333333333","0.6458333333333333","0.6458333333333334","0.5625","0.5624999999999999","0.5625","0.3333333333333333","0.75","0.75","0.75","0.6041666666666666","0.5416666666666666"
"2016","0.9999999999999998","0.9999999999999997","1.0","1.0","1.0","0.9999999999999998","1.0000000000000002","1.0","1.0","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","0.9999999999999999","1.0","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","1.0","0.6666666666666664","0.6666666666666667","0.6666666666666664","0.5625","0.5624999999999999","0.5625","0.49999999999999994","0.5000000000000001","0.5","0.37499999999999994","0.5625000000000001","0.5625","0.5625","0.4791666666666667","0.39583333333333337"
"2064","0.9999999999999998","0.9999999999999998","0.9999999999999999","1.0000000000000002","0.9999999999999999","1.0","1.0000000000000002","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0000000000000002","0.9999999999999999","1.0","0.9999999999999999","1.0000000000000002","1.0","1.0","1.0","0.8958333333333331","0.8958333333333331","0.8958333333333333","0.8333333333333333","0.8333333333333333","0.8333333333333333","0.2708333333333333","0.2708333333333333","0.27083333333333337","0.20833333333333331","0.8750000000000001","0.8750000000000002","0.875","0.8333333333333333","0.22916666666666669"
"2112","0.9999999999999998","0.9999999999999999","0.9999999999999998","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0","0.9999999999999999","1.0000000000000002","1.0000000000000002","1.0000000000000002","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","0.6666666666666665","0.6666666666666665","0.6666666666666667","0.5833333333333333","0.5833333333333334","0.5833333333333333","0.4375","0.43749999999999994","0.4375","0.3541666666666667","0.45833333333333337","0.45833333333333337","0.45833333333333326","0.41666666666666663","0.3125"
"2160","0.9999999999999997","0.9999999999999999","0.9999999999999999","1.0000000000000002","1.0000000000000002","1.0","1.0","1.0","1.0000000000000002","1.0","1.0","0.9999999999999997","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.5833333333333333","0.5833333333333335","0.5833333333333335","0.5208333333333333","0.5208333333333334","0.5208333333333334","0.43750000000000006","0.4375","0.4375","0.3541666666666667","0.3125","0.3125","0.3125","0.27083333333333337","0.10416666666666667"
"2208","0.9999999999999996","0.9999999999999996","1.0","1.0","1.0000000000000002","1.0","1.0","1.0","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","0.9999999999999999","0.8749999999999998","0.8749999999999997","0.8749999999999997","0.7708333333333333","0.7708333333333334","0.7708333333333334","0.7083333333333331","0.7083333333333331","0.7083333333333336","0.5208333333333335","0.8333333333333334","0.8333333333333334","0.8333333333333331","0.6666666666666667","0.625"
"2256","0.9999999999999999","0.9999999999999998","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999998","0.9999999999999999","1.0","1.0","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","0.6041666666666665","0.6041666666666667","0.6041666666666669","0.5208333333333333","0.5208333333333334","0.5208333333333334","0.5000000000000001","0.5000000000000001","0.4999999999999999","0.39583333333333337","0.47916666666666663","0.47916666666666663","0.4791666666666668","0.2708333333333333","0.35416666666666663"
"2304","1.0000000000000002","0.9999999999999998","1.0000000000000002","0.9999999999999999","0.9999999999999998","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","0.9999999999999999","1.0","0.9999999999999999","1.0","1.0000000000000002","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","0.7291666666666664","0.7291666666666667","0.7291666666666664","0.4791666666666666","0.47916666666666663","0.47916666666666663","0.6458333333333333","0.6458333333333333","0.6458333333333334","0.29166666666666663","0.625","0.6249999999999999","0.625","0.4375","0.5208333333333333"
"2352","0.9999999999999996","0.9999999999999997","0.9999999999999997","0.9999999999999999","0.9999999999999998","0.9999999999999998","0.9999999999999999","0.9999999999999999","1.0","1.0","0.9999999999999999","0.9999999999999997","0.9999999999999998","0.9999999999999998","1.0000000000000002","1.0","1.0000000000000002","0.9999999999999999","0.9999999999999999","1.0","1.0","0.770833333333333","0.7708333333333329","0.7708333333333329","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666669","0.6666666666666667","0.6666666666666665","0.5416666666666666","0.6041666666666666","0.6041666666666666","0.6041666666666665","0.5416666666666667","0.5416666666666666"
"2400","0.9999999999999992","0.9999999999999997","0.9999999999999999","0.9999999999999999","0.9999999999999998","0.9999999999999996","0.9999999999999998","0.9999999999999997","1.0000000000000002","1.0","1.0000000000000002","0.9999999999999998","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.6666666666666664","0.6666666666666665","0.6666666666666665","0.6666666666666666","0.6666666666666665","0.6666666666666666","0.5208333333333334","0.5208333333333334","0.5208333333333333","0.47916666666666674","0.6666666666666665","0.6666666666666666","0.6666666666666667","0.625","0.5208333333333333"
"2448","0.9999999999999993","0.9999999999999997","1.0","0.9999999999999998","1.0","0.9999999999999998","0.9999999999999997","0.9999999999999997","1.0","1.0","1.0000000000000002","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0000000000000002","1.0","0.9999999999999999","0.9999999999999998","0.9999999999999999","1.0","0.5624999999999999","0.5625","0.5624999999999999","0.41666666666666674","0.4166666666666667","0.41666666666666674","0.3333333333333333","0.3333333333333333","0.33333333333333337","0.22916666666666669","0.37500000000000017","0.37500000000000006","0.3749999999999999","0.22916666666666669","0.16666666666666666"
"2496","0.9999999999999999","0.9999999999999996","0.9999999999999998","0.9999999999999998","0.9999999999999998","1.0","0.9999999999999998","0.9999999999999997","1.0","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","0.6041666666666664","0.6041666666666669","0.6041666666666666","0.5416666666666666","0.5416666666666667","0.5416666666666666","0.4375000000000001","0.4375000000000001","0.43749999999999994","0.3541666666666667","0.4375","0.4375","0.4375","0.35416666666666663","0.16666666666666666"
"2544","1.0","0.9999999999999996","0.9999999999999999","0.9999999999999997","0.9999999999999998","1.0000000000000002","0.9999999999999997","0.9999999999999999","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","1.0000000000000002","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","0.5833333333333331","0.5833333333333334","0.5833333333333335","0.3125000000000001","0.3125","0.3125","0.5416666666666667","0.5416666666666667","0.5416666666666667","0.20833333333333331","0.4791666666666667","0.47916666666666674","0.4791666666666667","0.16666666666666669","0.4166666666666667"
"2592","1.0","0.9999999999999996","1.0","0.9999999999999998","0.9999999999999998","1.0","0.9999999999999998","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999998","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","0.6458333333333331","0.6458333333333333","0.6458333333333333","0.5","0.5","0.5","0.45833333333333337","0.4583333333333335","0.45833333333333337","0.20833333333333331","0.5416666666666666","0.5416666666666666","0.5416666666666666","0.45833333333333337","0.3333333333333333"
"2640","0.9999999999999998","1.0","0.9999999999999999","0.9999999999999998","0.9999999999999999","0.9999999999999997","1.0","1.0","0.9999999999999999","0.9999999999999998","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999998","1.0","1.0","1.0","0.9999999999999999","1.0","1.0","1.0","0.8333333333333334","0.833333333333333","0.8333333333333329","0.5833333333333334","0.5833333333333334","0.5833333333333334","0.625","0.6250000000000001","0.6250000000000001","0.14583333333333337","0.7499999999999999","0.75","0.75","0.37499999999999994","0.5625"
"2688","0.9999999999999997","0.9999999999999998","1.0","0.9999999999999999","0.9999999999999998","0.9999999999999996","0.9999999999999999","0.9999999999999998","0.9999999999999999","1.0","1.0","0.9999999999999997","0.9999999999999997","0.9999999999999998","1.0","1.0","1.0","0.9999999999999998","0.9999999999999999","1.0","1.0","0.7291666666666665","0.7291666666666665","0.7291666666666665","0.7083333333333334","0.7083333333333333","0.7083333333333334","0.47916666666666663","0.4791666666666667","0.47916666666666663","0.43749999999999994","0.5624999999999999","0.5624999999999999","0.5625","0.5416666666666666","0.41666666666666663"
"2736","1.0","0.9999999999999996","1.0000000000000002","1.0","1.0","0.9999999999999997","0.9999999999999998","0.9999999999999998","1.0","1.0","1.0","0.9999999999999997","0.9999999999999999","1.0","1.0","1.0","1.0","0.9999999999999998","0.9999999999999998","1.0","1.0","0.8124999999999997","0.8124999999999997","0.8124999999999997","0.7708333333333333","0.7708333333333335","0.7708333333333334","0.5833333333333331","0.5833333333333334","0.5833333333333335","0.5416666666666667","0.6666666666666665","0.6666666666666665","0.6666666666666667","0.6041666666666666","0.5416666666666667"
"2784","0.9999999999999999","0.9999999999999997","0.9999999999999998","1.0","1.0","0.9999999999999996","0.9999999999999999","0.9999999999999998","1.0000000000000002","1.0","1.0000000000000002","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","0.5624999999999999","0.5625000000000001","0.5625","0.5208333333333334","0.5208333333333334","0.5208333333333334","0.4583333333333333","0.4583333333333333","0.45833333333333337","0.4166666666666667","0.45833333333333337","0.4583333333333333","0.45833333333333337","0.3333333333333333","0.29166666666666663"
"2832","0.9999999999999999","0.9999999999999996","1.0","0.9999999999999999","1.0","0.9999999999999996","0.9999999999999999","0.9999999999999998","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","1.0","1.0","1.0","1.0","0.9999999999999999","0.9999999999999999","1.0","0.5208333333333335","0.5208333333333334","0.5208333333333334","0.47916666666666663","0.4791666666666667","0.4791666666666667","0.4583333333333334","0.45833333333333337","0.4583333333333334","0.375","0.3333333333333333","0.3333333333333334","0.3333333333333334","0.20833333333333334","0.12499999999999999"
"2880","0.9999999999999998","0.9999999999999998","0.9999999999999999","1.0","1.0000000000000002","0.9999999999999997","0.9999999999999997","0.9999999999999997","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999998","0.9999999999999998","0.9999999999999999","1.0","0.9999999999999999","0.9999999999999999","0.9999999999999999","0.9999999999999999","1.0","0.9166666666666664","0.9166666666666663","0.9166666666666663","0.8124999999999999","0.8125","0.8125","0.6041666666666667","0.6041666666666667","0.6041666666666667","0.5","0.8124999999999998","0.8124999999999999","0.8125","0.8125","0.5625000000000001"
